Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
20-05-2021,1.468,1.949,1.322,1.801,1331716279,21-05-2021,2253383024,2679300,677243670,1147429002,0
19-05-2021,2.004,2.032,1.01,1.466,2261842102,20-05-2021,3616451443,3500994,1102079988,1764043462,0
18-05-2021,2.03,2.149,1.971,2.004,612259916.9,19-05-2021,1258577628,1431670,306307790.6,629879047.4,0
17-05-2021,2.3,2.329,1.916,2.031,1137971306,18-05-2021,2387549270,2394748,562438409.1,1180023823,0
16-05-2021,2.175,2.47,2.01,2.3,1190745904,17-05-2021,2680581606,2799042,601566747.6,1355418241,0
15-05-2021,2.007,2.379,1.963,2.174,1376815761,16-05-2021,3028162678,3130966,698537439.9,1537358607,0
14-05-2021,1.929,2.043,1.811,2.007,695033071,15-05-2021,1330783388,1650812,355490191.3,681298645.4,0
13-05-2021,1.567,1.972,1.5,1.93,1567655289,14-05-2021,2830787027,2971018,805831211.1,1457330009,0
12/5/2021,1.763,1.821,1.546,1.569,599710080.8,13-05-2021,1034165276,1305448,291684192.7,504093111.8,0
11/5/2021,1.642,1.779,1.595,1.763,524326718.1,12/5/2021,888681876.9,1065832,268705711.9,455381610.8,0
10/5/2021,1.766,1.824,1.517,1.642,712304913.9,11/5/2021,1220328155,1624887,348279963.6,597318257.4,0
9/5/2021,1.621,1.833,1.573,1.766,883091328.5,10/5/2021,1536088015,1884477,445718836.3,775516533.6,0
8/5/2021,1.653,1.654,1.561,1.621,393498898,9/5/2021,633842537.1,872816,188929337.4,304433717.2,0
7/5/2021,1.649,1.748,1.526,1.653,789059201,8/5/2021,1301803084,1468918,388462400.7,641798769.5,0
6/5/2021,1.48,1.7,1.429,1.649,1342973404,7/5/2021,2120775489,2264654,679836785.8,1074576552,0
5/5/2021,1.27,1.497,1.26,1.48,579064616.2,6/5/2021,809182895.3,1020356,301399581.4,421418200.7,0
4/5/2021,1.363,1.367,1.256,1.27,421500877.6,5/5/2021,549879320.5,693784,200283800.7,261383392,0
3/5/2021,1.327,1.38,1.321,1.362,271187623.3,4/5/2021,367143914.8,465569,133266669.6,180453967.4,0
2/5/2021,1.352,1.356,1.294,1.327,218990273.6,3/5/2021,290399347.5,369059,104006637.2,137974734,0
1/5/2021,1.353,1.368,1.313,1.352,208656399.4,2/5/2021,279891124.6,379435,104617851,140363202.7,0
30-04-2021,1.307,1.371,1.286,1.353,308696257.8,1/5/2021,413990419.8,605811,155861667.1,209061062.6,0
29-04-2021,1.337,1.412,1.266,1.306,578529650.8,30-04-2021,777246168.1,1273495,286209368.4,384749980.5,0
28-04-2021,1.306,1.349,1.233,1.338,388598645.1,29-04-2021,505426307.5,690474,193888785.3,252318177,0
27-04-2021,1.238,1.333,1.223,1.306,392979049.1,28-04-2021,504918084.2,760259,197877991.6,254261402.7,0
26-04-2021,1.091,1.251,1.079,1.238,473369883.1,27-04-2021,568714661,773997,240169285.4,288566501.9,0
25-04-2021,1.103,1.147,1.018,1.091,305075283.6,26-04-2021,333834052.9,490000,147399893.2,161375215.2,0
24-04-2021,1.159,1.198,1.093,1.103,434215610.4,25-04-2021,494679064.8,737205,212735261.3,242544833.9,0
23-04-2021,1.144,1.169,0.92,1.159,989280841.9,24-04-2021,1054521883,1402192,487864949.8,520506445.2,0
22-04-2021,1.203,1.28,1.114,1.144,522618869.4,23-04-2021,628558727.8,840300,251216906.6,302422872,0
21-04-2021,1.267,1.29,1.197,1.204,404434984,22-04-2021,504722890,716832,198502241.6,247852363.6,0
20-04-2021,1.195,1.282,1.127,1.267,470266399.2,21-04-2021,564969805.9,795662,236484744.7,284374122.1,0
19-04-2021,1.277,1.324,1.171,1.194,477279604.9,20-04-2021,594173873.6,862505,230374339.7,287034847.5,0
18-04-2021,1.369,1.387,1.072,1.277,804838502.1,19-04-2021,984038054.8,1427081,395616248.3,483530864.5,0
17-04-2021,1.41,1.458,1.355,1.368,323840975.1,18-04-2021,456752579.9,658242,156459325.4,220729053.9,0
16-04-2021,1.478,1.519,1.334,1.41,562141264.2,17-04-2021,797336703,1069902,271636144.6,385472889.7,0
15-04-2021,1.451,1.495,1.41,1.478,413204000.6,16-04-2021,603652219,913680,200512403.9,293082737.9,0
14-04-2021,1.412,1.558,1.348,1.451,1053166778,15-04-2021,1535013339,1840346,532833650,777585344.2,0
13-04-2021,1.315,1.438,1.281,1.412,605026285,14-04-2021,827121787.9,1026705,300031719.2,410809123.4,0
12/4/2021,1.264,1.348,1.263,1.314,559487897.9,13-04-2021,730491709.4,952211,283101327.2,369743790.3,0
11/4/2021,1.218,1.29,1.199,1.264,451246041.8,12/4/2021,563044444.4,714512,227658931.7,284187814.4,0
10/4/2021,1.202,1.252,1.192,1.217,290774078,11/4/2021,355203232.3,475261,139689482.9,170728162.7,0
9/4/2021,1.219,1.229,1.191,1.202,156767192.2,10/4/2021,189628515.6,297343,72779502,88062362.12,0
8/4/2021,1.174,1.225,1.17,1.219,215242842.9,9/4/2021,258822131,390054,107326033.5,129045833.4,0
7/4/2021,1.252,1.29,1.159,1.174,405313990,8/4/2021,493054710.5,771894,195624257.8,238184670.8,0
6/4/2021,1.212,1.344,1.19,1.252,726926008.5,7/4/2021,913715699,1195328,362478267.9,455975837.9,0
5/4/2021,1.182,1.226,1.162,1.212,318801564.5,6/4/2021,379800451.6,555351,154389750.3,183977276.2,0
4/4/2021,1.162,1.193,1.152,1.182,204575492.2,5/4/2021,240843734.9,384032,101038712.4,118980676.8,0
3/4/2021,1.19,1.241,1.16,1.162,313837978.9,4/4/2021,379294245,558820,146192006.4,176833458.9,0
2/4/2021,1.183,1.248,1.18,1.19,314062254.4,3/4/2021,379078109.5,492559,153327125.6,185156611.8,0
1/4/2021,1.192,1.208,1.172,1.184,212963382.6,2/4/2021,253654449.3,366545,100934329.6,120229328.7,0
31-03-2021,1.212,1.213,1.151,1.192,302818874.6,1/4/2021,360032787.9,493282,138954737.3,165248541.5,0
30-03-2021,1.202,1.236,1.189,1.212,257460678.6,31-03-2021,312766027.2,406409,124473145,151245585.3,0
29-03-2021,1.19,1.23,1.178,1.202,263071765.2,30-03-2021,316725719.7,330171,126654080.7,152495056,0
28-03-2021,1.176,1.22,1.167,1.19,199736804.6,29-03-2021,237375346,287241,96085808.4,114250775.2,0
27-03-2021,1.214,1.239,1.156,1.177,270954337.7,28-03-2021,322586528.7,435612,129034810.3,153682325.2,0
26-03-2021,1.096,1.288,1.094,1.214,671982901,27-03-2021,808936818.2,1057420,343495975.1,413596347.6,0
25-03-2021,1.069,1.153,1.046,1.096,527623538.8,26-03-2021,583470178.6,738550,260916787,288649761.4,0
24-03-2021,1.116,1.164,1.038,1.069,354915791.2,25-03-2021,396335857,631067,170671088.5,190813664,0
23-03-2021,1.101,1.174,1.081,1.116,371967713.8,24-03-2021,421114122.2,637868,179062557.5,202753390.1,0
22-03-2021,1.186,1.208,1.067,1.101,384255570.1,23-03-2021,444196527.4,552717,179422357.7,207620301.9,0
21-03-2021,1.2,1.241,1.16,1.186,305630409.8,22-03-2021,367461613.3,422247,145313878.3,174762467.3,0
20-03-2021,1.295,1.31,1.2,1.2,401638128.1,21-03-2021,505497684.8,731665,185275272.3,233392548.7,0
19-03-2021,1.23,1.343,1.18,1.295,812311179.7,20-03-2021,1032218858,1278982,413087646.8,525469583.5,0
18-03-2021,1.377,1.473,1.222,1.229,1446280469,19-03-2021,1975037678,2144826,714209978,977752074.2,0
17-03-2021,1.25,1.43,1.204,1.377,1094860558,18-03-2021,1409057697,1700157,568490704.8,732288666.3,0
16-03-2021,1.031,1.28,1,1.249,1248716359,17-03-2021,1458646288,1590786,656694907.5,768127419.8,0
15-03-2021,1.052,1.071,1,1.031,400978353.1,16-03-2021,415080286.2,485996,197915178.2,204940215.1,0
14-03-2021,1.1,1.103,1.052,1.052,304362465.7,15-03-2021,328663726.9,388068,152654214.8,164902551.4,0
13-03-2021,1.032,1.193,0.985,1.1,643811025.4,14-03-2021,707355594,778819,315537102.6,347161850.4,0
12/3/2021,1.124,1.128,1.02,1.032,423021914.4,13-03-2021,453536801.8,535644,204701312.8,219492609.6,0
11/3/2021,1.132,1.14,1.107,1.124,301611714.1,12/3/2021,338688320.7,376289,144955153.5,162813707.1,0
10/3/2021,1.197,1.208,1.115,1.133,384497300.9,11/3/2021,446671691.5,514521,191067876.3,222092183.6,0
9/3/2021,1.118,1.22,1.111,1.197,616039069.3,10/3/2021,718499784.3,731610,318172237.7,371224400.5,0
8/3/2021,1.131,1.178,1.105,1.118,398514643.5,9/3/2021,450421643.8,455437,195114443.6,220689129.9,0
7/3/2021,1.129,1.145,1.106,1.13,324367538.9,8/3/2021,365845333.6,381768,161149059.1,181780292.2,0
6/3/2021,1.159,1.183,1.085,1.129,394799528.8,7/3/2021,442918849.7,671557,194629795.5,218300670,0
5/3/2021,1.113,1.197,1.034,1.159,830654685.1,6/3/2021,934727653.7,1132387,415900224.9,468135654.5,0
4/3/2021,1.213,1.231,1.067,1.112,748035034.3,5/3/2021,859720613.3,882082,356800786.6,410044939.6,0
3/3/2021,1.223,1.266,1.209,1.213,454913445.3,4/3/2021,563382389.4,529175,230824647.3,285977329.4,0
2/3/2021,1.297,1.3,1.18,1.223,753904502.9,3/3/2021,923673564.3,993914,366629155.5,449312384.1,0
1/3/2021,1.313,1.348,1.231,1.296,984011920.2,2/3/2021,1262620103,1302837,493388260.2,633206870.7,0
28-02-2021,1.314,1.359,1.154,1.312,1599172340,1/3/2021,2000892511,1836152,803319112.3,1005405131,0
27-02-2021,1.244,1.488,1.227,1.314,1994359639,28-02-2021,2726382795,2344043,1008272868,1378839934,0
26-02-2021,1.077,1.298,0.99,1.243,1805727722,27-02-2021,2078674173,1842500,910421394.5,1049555412,0
25-02-2021,1.049,1.177,1.012,1.077,961855836.2,26-02-2021,1053858751,1065150,491460204.2,538657486.8,0
24-02-2021,0.961,1.077,0.898,1.049,946049063.3,25-02-2021,959472420.9,986749,481796651.3,488833696.3,0
23-02-2021,1.097,1.142,0.81,0.962,1625220449,24-02-2021,1563316093,1748705,795628671,766121258.3,0
22-02-2021,1.1,1.146,0.831,1.097,1333970209,23-02-2021,1356545593,1291551,651974611.2,664320304.6,0
21-02-2021,1.116,1.152,1.067,1.099,636265765.2,22-02-2021,708941857.8,804446,317518116.2,353983909.9,0
20-02-2021,0.926,1.2,0.913,1.116,1480541917,21-02-2021,1605889357,1562187,757460832,821290306.9,0
19-02-2021,0.914,0.946,0.879,0.926,547803715.8,20-02-2021,503644913.7,534053,270767169.7,249120924,0
18-02-2021,0.892,0.958,0.892,0.914,580074009.4,19-02-2021,536478522.6,645125,291940634.3,269965901.2,0
17-02-2021,0.87,0.897,0.822,0.892,460328636.1,18-02-2021,397664271.3,571034,232089801.9,200640049.1,0
16-02-2021,0.861,0.906,0.833,0.87,526075390.6,17-02-2021,460384874,559396,263053822.8,230317826.1,0
15-02-2021,0.843,0.911,0.686,0.861,932826536.9,16-02-2021,773675700.8,1016723,459492486.1,381923875.6,0
14-02-2021,0.913,0.919,0.807,0.844,539495015.4,15-02-2021,464156537.9,481065,260028345.4,223731098.1,0
13-02-2021,0.924,0.951,0.82,0.913,586878561.3,14-02-2021,527921465.8,566194,281033703.1,252906724.4,0
12/2/2021,0.928,0.948,0.866,0.924,649547803.8,13-02-2021,593210760.2,660663,317591690.5,290130573,0
11/2/2021,0.94,0.98,0.865,0.928,975100368.2,12/2/2021,903411072.8,1176112,480190321.7,445269290.9,0
10/2/2021,0.706,0.953,0.706,0.94,1693219939,11/2/2021,1404210349,1481690,862700232.5,715843350,0
9/2/2021,0.677,0.712,0.662,0.706,590482327.7,10/2/2021,405545405.3,641568,292138275.5,200721303.6,0
8/2/2021,0.661,0.724,0.632,0.676,1008667680,9/2/2021,687200350.1,834316,489422287.9,333639810,0
7/2/2021,0.634,0.709,0.58,0.661,1596532268,8/2/2021,1031252551,1258967,793851072.1,513016016.7,0
6/2/2021,0.539,0.667,0.519,0.634,1255504053,7/2/2021,735618983.1,1012355,628719037.8,368644298.9,0
5/2/2021,0.439,0.56,0.436,0.539,1277155737,6/2/2021,647988571.4,1006967,643465760.8,326469960.4,0
4/2/2021,0.442,0.45,0.41,0.439,536142412.3,5/2/2021,231296073.1,356573,264817712.8,114266253.2,0
3/2/2021,0.425,0.45,0.415,0.442,541252929.4,4/2/2021,233609024.2,382672,267960815.1,115715325.5,0
2/2/2021,0.409,0.456,0.389,0.425,1501769862,3/2/2021,635347397.6,959565,754522471.9,319551313.8,0
1/2/2021,0.345,0.424,0.332,0.409,844822325.1,2/2/2021,315517729.2,424028,426233701.9,159476469,0
31-01-2021,0.364,0.378,0.338,0.345,399794774.9,1/2/2021,141712986.5,322422,197293606.3,70010417.37,0
30-01-2021,0.348,0.377,0.337,0.364,510716622.4,31-01-2021,181305666.3,329408,254231367.9,90288909.53,0
29-01-2021,0.344,0.368,0.331,0.348,666472809.5,30-01-2021,235094446.4,438205,325768547.8,114997455.9,0
28-01-2021,0.311,0.356,0.304,0.344,487709261.2,29-01-2021,163965629.1,309801,241480939.5,81223205.05,0
27-01-2021,0.343,0.344,0.304,0.311,422544056.1,28-01-2021,135320113.3,235043,204452228.8,65456149.54,0
26-01-2021,0.343,0.351,0.324,0.343,354428194,27-01-2021,120457217.7,202859,174215399.9,59240168.41,0
25-01-2021,0.353,0.364,0.34,0.343,407390809.5,26-01-2021,144604820.6,222342,199877840.6,70968317.06,0
24-01-2021,0.346,0.369,0.336,0.353,458536220.6,25-01-2021,161447140.1,234964,230364169.6,81134237.31,0
23-01-2021,0.348,0.358,0.335,0.346,418300948.7,24-01-2021,145267535.3,240273,204851745.7,71172522.22,0
22-01-2021,0.308,0.36,0.28,0.349,898752288,23-01-2021,290516408.4,465828,452314019.6,146491020.6,0
21-01-2021,0.375,0.379,0.3,0.308,802690568.5,22-01-2021,273840594.2,413139,388529211.5,132511951.3,0
20-01-2021,0.367,0.377,0.33,0.375,656351514.5,21-01-2021,232444042,346650,322576988.2,114280651.8,0
19-01-2021,0.371,0.39,0.362,0.367,606641543,20-01-2021,226285256.5,370018,297663692.6,111105776.5,0
18-01-2021,0.381,0.397,0.364,0.371,636785470.4,19-01-2021,239548962.4,345702,317286565.5,119403774.1,0
17-01-2021,0.351,0.397,0.341,0.381,1422650839,18-01-2021,529806343.2,738575,719366275.9,268090596.1,0
16-01-2021,0.302,0.367,0.302,0.351,1219589043,17-01-2021,416047249.2,551624,614701958.2,209551995.9,0
15-01-2021,0.312,0.332,0.277,0.302,853517402.8,16-01-2021,264651790.3,383114,425576979.6,132094806,0
14-01-2021,0.312,0.325,0.296,0.312,656502674,15-01-2021,204581244.1,292444,327142431.2,102004050.3,0
13-01-2021,0.289,0.316,0.27,0.312,715473111.9,14-01-2021,208192713.9,296349,360203907,104937461.1,0
12/1/2021,0.276,0.314,0.263,0.289,1059013245,13-01-2021,303626067.9,422638,525716032.8,150860527.1,0
11/1/2021,0.302,0.304,0.229,0.276,1538966424,12/1/2021,406838307.4,538129,764141969.2,202102482,0
10/1/2021,0.331,0.341,0.279,0.302,908667596,11/1/2021,285668888.3,409748,449616246,141572360.5,0
9/1/2021,0.304,0.339,0.296,0.331,820267450.7,10/1/2021,259644112.1,364494,422907767.9,133886167.6,0
8/1/2021,0.299,0.322,0.262,0.304,1284205249,9/1/2021,380368303,531917,639446571.6,189619553.8,0
7/1/2021,0.333,0.355,0.279,0.299,1411321699,8/1/2021,453119832.6,654373,701607379.1,225491548.6,0
6/1/2021,0.259,0.348,0.253,0.333,2059110043,7/1/2021,611715688.1,893919,1049946738,311900901.8,0
5/1/2021,0.225,0.264,0.207,0.259,1478887679,6/1/2021,349709110.8,614385,747144703.7,176799587.3,0
4/1/2021,0.206,0.24,0.192,0.225,1463415576,5/1/2021,315299480.5,548636,741563107.2,159905398.5,0
3/1/2021,0.177,0.21,0.173,0.206,1201451449,4/1/2021,230834619.5,403926,611459758,117568344.9,0
2/1/2021,0.175,0.185,0.168,0.177,660303281.2,3/1/2021,117077280.5,231432,327472160,58116623.05,0
1/1/2021,0.181,0.185,0.17,0.175,462201570.9,2/1/2021,82720467.01,178824,221710271.1,39724496.66,0
31-12-2020,0.184,0.186,0.174,0.181,447672619.8,1/1/2021,80709170.34,171189,219985244.8,39681174.48,0
30-12-2020,0.191,0.194,0.175,0.184,670221026.8,31-12-2020,122388423.3,281329,326627077.5,59651215.85,0
29-12-2020,0.176,0.197,0.173,0.191,1475500720,30-12-2020,273970430.8,483117,741286331.8,137761628.5,0
28-12-2020,0.155,0.181,0.153,0.176,881547663.5,29-12-2020,147754102.9,278089,454049195,76127999.37,0
27-12-2020,0.158,0.166,0.149,0.155,798134617.2,28-12-2020,126512838.1,241054,390198312.2,61916704.09,0
26-12-2020,0.158,0.162,0.149,0.158,563232604.1,27-12-2020,87540978.46,192288,276596193.8,43026695.78,0
25-12-2020,0.153,0.167,0.15,0.158,589176673.8,26-12-2020,93288393.38,196476,299045680.7,47397621.17,0
24-12-2020,0.136,0.155,0.131,0.153,738995663.2,25-12-2020,104882009.5,232837,379498841.1,53915845.67,0
23-12-2020,0.156,0.158,0.126,0.136,818577125.1,24-12-2020,118904127.9,262757,388103310.1,56396411.05,0
22-12-2020,0.153,0.161,0.149,0.156,472974503.2,23-12-2020,73764999.88,188714,237250380.6,37018568.69,0
21-12-2020,0.162,0.167,0.147,0.153,430322921,22-12-2020,67151902.26,159210,202574688,31607013.03,0
20-12-2020,0.164,0.169,0.156,0.162,336692485.2,21-12-2020,55276607.61,140413,159611898.3,26210084.07,0
19-12-2020,0.165,0.171,0.163,0.164,342041141.9,20-12-2020,57248498.4,138007,166091288.3,27804605.02,0
18-12-2020,0.163,0.169,0.158,0.165,404588707,19-12-2020,66380846.14,145567,196727298.3,32289623.53,0
17-12-2020,0.168,0.176,0.161,0.163,770340713.9,18-12-2020,129542865.7,233697,374945084.2,63096812.3,0
16-12-2020,0.154,0.168,0.149,0.168,496276026.7,17-12-2020,79083716.82,173866,257815485.3,41139015.42,0
15-12-2020,0.159,0.16,0.153,0.154,272831838.6,16-12-2020,42449979.3,106861,135066075.9,21016363.75,0
14-12-2020,0.154,0.159,0.15,0.159,267003605,15-12-2020,40943801.06,100732,137360366,21066767.42,0
13-12-2020,0.144,0.157,0.143,0.154,327839004.5,14-12-2020,49816858,123350,166254562.8,25253982.92,0
12/12/2020,0.139,0.147,0.139,0.144,236440057.4,13-12-2020,34221271.35,91320,119276884.9,17263992.47,0
11/12/2020,0.142,0.143,0.135,0.139,299140983.7,12/12/2020,41561549.17,96159,147980433.4,20563486.54,0
10/12/2020,0.148,0.149,0.139,0.142,282799496.3,11/12/2020,40687535.72,97346,140349542.4,20183378.99,0
9/12/2020,0.141,0.15,0.129,0.148,538859167.1,10/12/2020,75432291.64,167539,273176994.8,38290183.25,0
8/12/2020,0.154,0.155,0.138,0.141,431926292.3,9/12/2020,63198666.27,136736,202253120.6,29590155.01,0
7/12/2020,0.159,0.159,0.151,0.154,213173504.2,8/12/2020,33055652.75,64151,101604875.1,15754280.61,0
6/12/2020,0.16,0.163,0.153,0.159,290105225.6,7/12/2020,45667813.04,116907,142941628.9,22510221.38,0
5/12/2020,0.148,0.162,0.146,0.16,350995852.1,6/12/2020,54873141.57,134044,179999675.3,28148799.94,0
4/12/2020,0.164,0.165,0.146,0.148,466897814.7,5/12/2020,73072575.78,181178,220841912.6,34571548.93,0
3/12/2020,0.158,0.168,0.155,0.164,413504395.2,4/12/2020,66943835.33,139922,208266858.2,33728330.04,0
2/12/2020,0.156,0.16,0.151,0.158,435020305.6,3/12/2020,67918215.16,114336,219753593.1,34298842.46,0
1/12/2020,0.172,0.175,0.141,0.156,1039771812,2/12/2020,166639130.7,289501,508680921.6,81596966.67,0
30-11-2020,0.167,0.174,0.16,0.172,810673450.8,1/12/2020,136237545.7,229177,404769496.4,68053601.59,0
29-11-2020,0.165,0.171,0.157,0.167,764061575.3,30-11-2020,125044829.8,240569,385706076.6,63177817.96,0
28-11-2020,0.142,0.172,0.139,0.165,1087688654,29-11-2020,171712019.2,312532,545934196.2,86110632.61,0
27-11-2020,0.138,0.146,0.131,0.142,714401286.7,28-11-2020,97878697.61,212382,362902028.6,49751283.22,0
26-11-2020,0.155,0.161,0.112,0.138,1645992626,27-11-2020,223129884,413242,831076644.3,112733199.7,0
25-11-2020,0.167,0.175,0.147,0.155,1078036853,26-11-2020,177884968.9,335752,537298545.5,88777809.13,0
24-11-2020,0.155,0.183,0.15,0.167,1689043010,25-11-2020,281406314,515388,862355808.2,143728215.9,0
23-11-2020,0.146,0.159,0.141,0.154,1389843990,24-11-2020,210177734.5,399986,706855168.8,106964178,0
22-11-2020,0.133,0.154,0.12,0.146,1960688778,23-11-2020,265147097.9,448124,1011295661,136790324.3,0
21-11-2020,0.118,0.135,0.116,0.133,1071722949,22-11-2020,134223347.7,265512,544134394.3,68218586.82,0
20-11-2020,0.106,0.119,0.105,0.118,437634200.7,21-11-2020,48645520.07,127423,230840678.3,25662935.67,0
19-11-2020,0.107,0.108,0.104,0.106,237807123,20-11-2020,25258809.57,66459,114185511.5,12136027.07,0
18-11-2020,0.109,0.112,0.102,0.107,434138632.2,19-11-2020,46348194.86,109490,210571609.4,22494883.5,0
17-11-2020,0.104,0.112,0.104,0.109,422358548.5,18-11-2020,46065393.69,133129,218457167.1,23820824.58,0
16-11-2020,0.1,0.105,0.1,0.104,215990529.7,17-11-2020,22246202.73,71450,111600367.3,11493576.5,0
15-11-2020,0.104,0.105,0.099,0.1,201375366.6,16-11-2020,20647920.5,60583,97214052.1,9976334.877,0
14-11-2020,0.106,0.107,0.101,0.104,228682972,15-11-2020,23742897.25,67849,121313589.4,12588504.42,0
13-11-2020,0.105,0.108,0.104,0.106,237407048.5,14-11-2020,25204728.44,78935,122028039.4,12957199.99,0
12/11/2020,0.106,0.107,0.103,0.105,223674122.1,13-11-2020,23422636.26,72476,110021906.4,11519438.08,0
11/11/2020,0.106,0.109,0.105,0.106,251231387.1,12/11/2020,26998072.99,83826,127245280.2,13675926.53,0
10/11/2020,0.106,0.109,0.104,0.106,303777358.8,11/11/2020,32285456.15,92669,144433113.8,15352069.22,0
9/11/2020,0.107,0.108,0.101,0.106,310077984.4,10/11/2020,32470998.38,91304,159044796.8,16668901.82,0
8/11/2020,0.101,0.108,0.1,0.107,270595831,9/11/2020,28449684.68,81231,134617410.4,14150360.56,0
7/11/2020,0.109,0.114,0.099,0.101,647454529.2,8/11/2020,68824996.45,163067,320847395.9,34143383.11,0
6/11/2020,0.097,0.11,0.097,0.109,451716971.6,7/11/2020,47427482.92,129308,240617256.6,25254767.36,0
5/11/2020,0.096,0.098,0.092,0.098,332802061.7,6/11/2020,31727134.73,72246,171240705,16317407.82,0
4/11/2020,0.094,0.096,0.092,0.096,256317711.9,5/11/2020,24074287.54,64713,129664157.1,12181386.33,0
3/11/2020,0.092,0.094,0.088,0.094,244514002.7,4/11/2020,22310146.75,60952,124470217.8,11359088.17,0
2/11/2020,0.098,0.1,0.092,0.092,250365831.6,3/11/2020,23937317.23,56812,123453093.5,11809776.18,0
1/11/2020,0.093,0.099,0.092,0.098,138991316.1,2/11/2020,13268230.34,33696,73666699.5,7033791.254,0
31-10-2020,0.093,0.096,0.092,0.093,165418867.7,1/11/2020,15510001.58,39997,79999218.3,7501404.248,0
30-10-2020,0.095,0.096,0.089,0.093,278450826,31-10-2020,25752587.65,59140,142169919.3,13153533.79,0
29-10-2020,0.099,0.101,0.095,0.095,257269193.8,30-10-2020,25185522.6,53112,130960803.3,12829063.43,0
28-10-2020,0.103,0.103,0.095,0.099,282164120.8,29-10-2020,27843309.88,61146,131958546.2,13013390.83,0
27-10-2020,0.103,0.106,0.102,0.103,184291093.8,28-10-2020,19148597.64,44887,86900020.9,9030259.297,0
26-10-2020,0.106,0.108,0.099,0.103,225727480.6,27-10-2020,23259876.57,47869,104661170.3,10797811.04,0
25-10-2020,0.108,0.109,0.106,0.106,112506426.2,26-10-2020,12075949.77,27332,52586322.4,5646907.456,0
24-10-2020,0.108,0.11,0.107,0.108,148170659.6,25-10-2020,16100844.56,33483,76680653.3,8333280.047,0
23-10-2020,0.111,0.112,0.105,0.108,229349167.1,24-10-2020,25008437.75,55980,113758549.9,12411396.58,0
22-10-2020,0.106,0.113,0.105,0.111,253146949.9,23-10-2020,27605881.28,63416,134495732.5,14672253.14,0
21-10-2020,0.102,0.109,0.101,0.106,266714219.2,22-10-2020,28160946.82,67356,134014065.4,14154878.59,0
20-10-2020,0.109,0.109,0.101,0.102,336559707.3,21-10-2020,34938984.29,78262,150834692.1,15655545.46,0
19-10-2020,0.107,0.111,0.106,0.109,229437127,20-10-2020,24904909.31,54797,115703671.9,12564178.63,0
18-10-2020,0.106,0.108,0.105,0.107,110005980.3,19-10-2020,11693037.94,28868,56925178.4,6051888.448,0
17-10-2020,0.104,0.107,0.103,0.106,159726089.3,18-10-2020,16908353.58,36828,78624364,8323478.131,0
16-10-2020,0.107,0.107,0.102,0.104,224603403.3,17-10-2020,23387780.14,57297,111451773.3,11605697.09,0
15-10-2020,0.107,0.108,0.104,0.107,221158995.5,16-10-2020,23512858.85,52674,111850991.8,11893870.88,0
14-10-2020,0.109,0.112,0.105,0.107,336699622.6,15-10-2020,36695051.67,76777,166888044.6,18193150.95,0
13-10-2020,0.11,0.114,0.108,0.109,399840888.7,14-10-2020,44347906.27,95325,196612839.1,21813117.18,0
12/10/2020,0.107,0.114,0.102,0.109,436930732,13-10-2020,47008535.8,116208,226775069.8,24407573.65,0
11/10/2020,0.105,0.109,0.104,0.106,313077154.2,12/10/2020,33383274.17,71724,154675216.5,16499189.54,0
10/10/2020,0.101,0.112,0.101,0.105,507111063.7,11/10/2020,54343711.97,113861,254015280.7,27229223.31,0
9/10/2020,0.096,0.103,0.095,0.101,310310117.3,10/10/2020,30460846.22,68553,161332813.3,15839476.5,0
8/10/2020,0.094,0.097,0.09,0.096,252697885.8,9/10/2020,23716055.07,55746,127862889.4,12008212.85,0
7/10/2020,0.093,0.094,0.089,0.094,156895883.2,8/10/2020,14522908.74,37532,79286482.3,7342300.567,0
6/10/2020,0.097,0.099,0.091,0.093,279075645.9,7/10/2020,26400263.39,56153,137748258.3,13032120.75,0
5/10/2020,0.097,0.099,0.096,0.097,181150337.1,6/10/2020,17672527.89,43215,90014057.1,8783814.691,0
4/10/2020,0.093,0.098,0.092,0.097,171939943.5,5/10/2020,16335467.85,38628,87240300.4,8289572.812,0
3/10/2020,0.093,0.095,0.092,0.093,157830982.1,4/10/2020,14831850.15,35373,78115885.1,7340584.325,0
2/10/2020,0.098,0.1,0.09,0.093,399944267.6,3/10/2020,37544476.52,80851,190139252,17850502.96,0
1/10/2020,0.101,0.105,0.095,0.098,336851341.1,2/10/2020,33766582.48,75151,163877283.8,16440575.21,0
30-09-2020,0.101,0.102,0.097,0.101,284886992.4,1/10/2020,28279936.37,62625,144499386.8,14345169.95,0
29-09-2020,0.1,0.104,0.097,0.101,324750297.3,30-09-2020,32669322.29,70407,154322649.8,15529844.39,0
28-09-2020,0.101,0.107,0.1,0.1,444510434.1,29-09-2020,46144619.73,98472,215014228,22330875.32,0
27-09-2020,0.095,0.103,0.094,0.101,425402605.4,28-09-2020,42041275.23,92847,216342517.5,21393141.36,0
26-09-2020,0.097,0.1,0.092,0.095,350666632.3,27-09-2020,33573722.52,75131,178347546.7,17078537.77,0
25-09-2020,0.083,0.099,0.082,0.097,761770099.4,26-09-2020,70085712.72,150218,392624839.8,36122842.97,0
24-09-2020,0.077,0.084,0.075,0.083,416112902.6,25-09-2020,33237062.24,72250,211973588.6,16931345,0
